STOP_ON_FIRST_ERROR;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PATH;/Temp/CIQUAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAPPING;NutDatabaseFrench;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLUMNS;bcpg:code;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer total;Cuivre;Zinc;Sélénium;Iode;Protéines;Protéines brutes (N x 6.25);Glucides;Sucres;Energie kJ, étiquetage;Energie kcal, étiquetage;Amidon;Energie kJ;Energie kcal;Polyols totaux;Fibres alimentaires;Eau;Lipides;AG saturés;AG monoinsaturés;AG polyinsaturés;Rétinol;Bêta-carotène;Vitamine D;Activité vitaminique E (en équivalents alpha-tocophérol);Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B12 ou Cobalamines;Vitamine B9 ou Folates totaux;Alcool (éthanol);Acides organiques;Cholestérol
VALUES;CIQUAL25413;485;29,1;117;248;64,2;0,214;1,31;0,0806;2,29;15;17,6;13,2;13,2;20,8;2,54;906;216;18,3;906;216;0;1,85;53,7;8,46;2,82;3,31;0,547;0;34;0,1;0;0,3;0,349;0,186;4,06;0,37;0,108;1,2;7;0;0;29
VALUES;CIQUAL25403;961;20,5;99;172;33,6;0,093;2,36;0,078;1,4;0;7;11,3;11,3;26;0;1330;318;0;1330;318;0;1,81;40,4;18,4;5,21;6,99;1,74;0;0;0;0;0,1;0,24;0,28;3,72;0,52;0,05;0,52;30;0;0;45
VALUES;CIQUAL25513;841;26,1;59,8;157;37,9;0,2;0,691;0,0534;0,328;3,83;7,52;7,03;7,03;24,8;2,06;1030;245;22,3;1030;245;0;2,27;51;12,6;1,85;8,43;1,39;14,5;150;0,588;1,56;12,2;0,0553;0,0714;1,34;0,311;0,13;0,857;25,5;0;0;23,8
VALUES;CIQUAL25522;469;24;76,7;239;49,5;0,299;0,912;0,145;1,5;3,45;6,43;13,8;13,8;26;1,72;1090;260;22,2;1090;260;0;2,08;45,3;10,7;4,38;3,59;1,9;30,2;32,8;0,156;0,797;1,54;0,103;0,049;1,1;0,171;0,0786;0,148;9,29;0;0;38,7
VALUES;CIQUAL25543;645;25,2;143;167;63,4;0,402;1,07;0,125;1,12;6,31;9,21;11,5;11,5;33,3;2,21;1220;290;31;1220;290;0;1,92;39,3;11,9;5,08;3,64;2,64;161;59,7;0,282;1,38;2,71;0,198;0,115;2,25;0,39;0,156;0,341;19,5;0;0;37,4
VALUES;CIQUAL25518;670;20,6;150;111;137;0,343;0,702;0,11;1,42;4,02;7,57;11,9;11,9;34,3;2,18;1420;339;32,1;1420;339;0;1,92;32,8;16,7;10,7;4,12;0,864;153;68,6;0,208;0,517;0;0,0622;0,204;0,857;0,409;0,126;0,678;40,4;0;0;45,1
VALUES;CIQUAL25530;426;16,6;75,9;153;26,6;0,308;0,871;0,0917;0,537;6,77;14,9;6,26;6,26;30,2;2,69;930;221;27,5;930;221;0;2,18;52;7,9;1,58;1,86;3,67;16,6;672;0,168;2,88;7,02;0,0619;0,0742;0,688;0,37;0,0917;0,125;31,1;0;0;37,6
VALUES;CIQUAL25531;446;19,8;108;174;23,3;0,302;0,994;0,0958;0,97;12,9;13;12;12;30,9;2,26;1070;255;28,6;1070;255;0;1,86;44,9;8,82;1,72;1,98;4,14;1,68;111;0,05;3,14;3,11;0,0695;0,0832;2,19;0,431;0,158;0,315;19,5;0;0;28,5
VALUES;CIQUAL25517;674;34,7;152;171;54,6;0,552;0,952;0,111;1,22;7,5;5,63;11,5;11,5;34,7;2,36;1190;283;32,3;1190;283;0;1,92;39,2;10,5;5,71;3,04;0,91;71,4;20;0,21;0,402;3,09;0,311;0,104;2,21;0,316;0,17;0,145;17;0;0;38,8
VALUES;CIQUAL25521;635;23,2;242;152;188;0,303;0,83;0,116;1,79;5,03;10,2;14;14;30,2;2,06;1290;309;28;1290;309;0;1,67;37,5;14,3;7,69;3,2;0,791;103;31,6;0,363;0,417;2,33;0,249;0,139;1,73;0,31;0,142;0,474;15,8;0;0;50,6
VALUES;CIQUAL25475;569;19,2;108;186;24,6;0,299;0,969;0,0925;0,844;8,61;7,66;9,81;9,81;31,2;2,58;933;222;28,7;933;222;0;1,88;49;5,98;2,73;1,96;0,722;42,8;179;0,2;0,425;5,77;0,195;0,112;1,49;0,39;0,134;0,157;22,8;0;0;44,1
VALUES;CIQUAL25422;602;24,4;0;487;24,1;0;2,8;0;1,4;0;3;10,5;10,5;31,3;0;1380;331;0;1380;331;0;1,81;37,5;17,8;7,98;5;0,714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL25535;851;20,9;100;280;26,6;0,303;1,25;0,0915;1,31;6,68;40,5;12,7;12,7;31,3;2,95;1180;282;28,4;1180;282;0;1,81;40,1;11,4;4,83;4,37;0,8;4,83;258;0,042;0,817;0,64;0,118;0,111;2,14;0,335;0,146;0,514;15,3;0;0;28,5
VALUES;CIQUAL25532;457;16,4;101;135;33,6;0,306;1,08;0,092;0,681;8,6;21,2;8,22;8,22;31,2;2,4;1040;247;28,8;1040;247;0;1,89;47,7;9,47;2,04;2,42;4,06;44,8;135;0,432;2,99;3,31;0,0697;0,145;0,585;0,546;0,0924;0,303;39;0;0;95,7
VALUES;CIQUAL25519;712;18,1;119;143;26,2;0,364;2,49;0,26;1,17;5,02;5,59;10,1;10,1;32,3;2,46;1250;299;29,8;1250;299;0;1,99;39,8;13,9;3,42;4,17;1,53;1340;52;0,246;0,359;1,67;0,115;0,335;3,13;0,994;0,135;0,996;37,8;0;0;49,5
VALUES;CIQUAL25533;449;19,2;125;178;21,6;0,301;0,979;0,0909;0,998;10,4;12,3;10,9;10,9;31,1;2,38;1120;267;28,8;1120;267;0;1,86;44;10,6;2,25;2,54;4,75;1,68;111;0,05;3,14;3,11;0,205;0,103;1,67;0,367;0,157;0,448;19,9;0;0;29,5
VALUES;CIQUAL25476;513;20,2;96,7;167;27,4;0,351;1,04;0,142;0,714;9,39;12,7;10,1;10,1;34,1;2,62;1090;258;31,5;1090;258;0;2,21;43,2;8,54;1,68;2,66;3,34;1,84;111;0,069;2,56;3,61;0,0695;0,0663;1,85;0,405;0,147;0,0797;20,4;0;0;23,3
VALUES;CIQUAL25536;1070;17,5;133;160;25,3;0,362;1,41;0,105;1,39;6,85;5,08;11,8;11,8;33,9;2,04;1580;379;31,9;1580;379;0;1,82;28;21,4;10,7;8,16;2,39;45,9;20;0,335;0,306;0;0,15;0,104;1,7;0,465;0,143;0,54;14,4;0;0;43,8
VALUES;CIQUAL25520;1060;22,2;129;224;29,1;0,36;1,09;0,117;1,34;3,56;5,13;13,7;13,7;35,4;2,21;1570;375;33;1570;375;0;1,92;26,6;19,4;9,36;6,44;1,83;70,9;20;0,115;0,427;1;0,316;0,124;2,77;0,415;0,235;0,3;18;0;0;50,5
VALUES;CIQUAL25488;742;21,8;118;178;26,5;0,388;0,909;0,147;0,597;11,2;22,3;11;11;41,4;2,69;1120;265;38,7;1120;265;0;2,4;37,4;5,6;2,39;1,43;1,15;26,1;7,2;2,28;0,702;2,84;0,104;0,0623;2,39;0,379;0,229;0,905;21,3;0;0;15,8
VALUES;CIQUAL25431;514;19,5;90;160;26,8;0,307;0,835;0,0789;0,526;11,3;15,1;10,2;10,2;32,1;1,4;1150;274;30,5;1150;274;0;1,78;43;11,3;2,37;2,57;5,46;49,1;132;0,733;4,05;2,63;0,051;0,0546;2,73;0,284;0,126;0,631;19;0;0;24,6
VALUES;CIQUAL25429;456;23,6;117;352;23,2;0,3;2,7;0,1;2,2;10;4,87;12,5;12,5;27,8;3,07;1090;261;24,7;1090;261;0;2;45,6;10,6;4,26;3,31;0,63;1;62;0;0,2;2;0,09;0,11;2,3;0,4;0,13;0,88;15;0;0;32
VALUES;CIQUAL25428;365;24;0;358;28,4;0,2;1;0,2;2,15;0;3;17,2;17,2;15,5;1,34;974;233;14,2;974;233;0;2,3;51,8;10,8;3,57;3,9;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,3
VALUES;CIQUAL25544;0;0;0;0;0;0;0;0;0;0;0;9,81;9,81;40,9;0;1100;260;0;1100;260;0;1,88;39,2;5,98;2,56;1,56;1,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL25434;493;16,9;0;184;97;0;1,1;0;1,3;0;0;11,3;11,3;30;0;1020;243;0;1020;243;0;1,4;46,6;8,35;3,79;3;0,967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL11040;2240;33;15;140;29,5;0,078;1,28;0,374;0,26;0;0;2,48;2,48;2,1;1,26;123;29,2;0;123;29,2;0;2,35;88,8;0,48;0,122;0,0365;0,157;0;41,5;0;0;10,6;0,024;0,0695;0,526;0,027;0,0465;0;30,5;0;0,63;0
VALUES;CIQUAL11004;551;9,78;19,3;108;32,3;0,0933;0,657;0,15;0,277;2,06;0,4;1,2;1,2;3;2,4;116;27,5;0,6;116;27,5;0;1,9;94,9;0,345;0;0,002;0,073;0;164;0;0,65;0,222;0,04;0,04;0,145;0,17;0,038;0;16,3;0;1,25;0
VALUES;CIQUAL25620;423;26,7;27;439;18;0,2;0,6;0,2;0,4;0,6;8,43;2;2;4,6;1,2;752;182;1;752;182;0;3,2;71,5;16,6;2,96;11,3;1,75;2;100;0,5;2,4;14;0,094;0,089;1,42;0,88;0,28;0;50,7;0;0;3,3
VALUES;CIQUAL11112;1120;47,2;63;710;78,1;1;3,1;1;1;5;43,5;2,7;2,7;7,1;0;315;75,5;0,5;315;75,5;0;5,1;77,9;2,9;0;0;0;0;4000;0;4,5;31,9;0,05;0,21;0,05;0,52;0,26;0;28;0;0;0
VALUES;CIQUAL25621;429;54;143;199;42,7;0,67;1,97;0,35;1,44;0;2;6,79;6,79;9,29;0,27;1180;285;6,34;1180;285;0;5;53,2;23,4;1,29;4,45;2,86;0;2;0;1,1;4,45;0,143;0,0553;0,694;0,21;0,299;0;71;0;0;0
VALUES;CIQUAL11008;1400;20,3;36,8;490;21,4;0,101;0,779;0,0786;0,124;10;1,45;2,25;2,25;26,6;18,3;505;119;6,1;505;119;0;1,37;66,3;0,1;0;0,0196;0,0764;0;560;0;1,5;15;0,047;0,084;1,21;0,182;0,136;0;6,67;0;0;0
VALUES;CIQUAL11054;458;3,08;23;34,9;10,3;0,0456;0,6;0,0152;0,21;7,3;30;1,48;1,48;2,92;1,6;2930;712;1,32;2930;712;0;0,052;17;77,1;16,8;18,2;39;8,5;80;0,5;28,9;0,5;0,04;0,04;0,14;0,23;0,031;0,39;16;0;0;94,6
VALUES;CIQUAL11031;368;3,08;23;34,9;10,3;0,0456;0,6;0,0152;0,21;7,3;30;1,51;1,51;1,92;1,5;2990;727;0;2990;727;0;0;15,9;79,3;16,1;17,6;42,4;8,5;80;0,5;27,6;0,5;0,04;0,04;0,14;0,23;0,031;0,39;16;0;0;116
VALUES;CIQUAL11012;782;17,7;26,3;70;47,4;0,1;0,4;0,1;0,12;5;5,4;1,28;1,28;5,62;0;1420;344;2,8;1420;344;0;0;55,3;35,2;3,4;14;16,4;0;0;0,5;9,84;0;0,04;0,032;0,08;0,205;0,04;0,14;21,2;0;0;23,8
VALUES;CIQUAL51502;378;37,3;7,1;179;81,8;1;1,9;1;1;5;10;1,1;1,1;0,25;0;867;211;0,5;867;211;0;8,4;67,7;21;0;0;0;0;83;0;9,15;0;0,05;0,09;0,05;0,27;0,05;0;28,4;0;0;0
VALUES;CIQUAL11013;2360;77,9;196;216;91,2;0,67;3,83;0,17;1,34;16;22,1;7,08;7,08;2,38;0,86;683;165;0,63;683;165;0;1;68,1;14;0,739;5,62;2,45;0;29;0;1,05;38,2;0,165;0,085;0,661;0,185;0,067;0;18;0;0;0,35
VALUES;CIQUAL13032;886;70,4;10,2;8;58,4;0,0526;3,3;0,154;0,13;5,4;4,5;0,92;0,92;1,71;0;663;162;0;663;162;0;12,5;68,5;14;1,42;8,14;1,62;0;237;0;2;0,9;0,003;0;0,037;0,015;0,009;0;0;0;0;0,1
VALUES;CIQUAL13033;1680;24,5;13,9;39,3;36;0,055;0,665;0,21;0,42;0,9;4,5;1,02;1,02;1,32;;595;145;0,1;595;145;0;5,1;75,2;13,9;1,99;9,74;1,31;0;231;0;1,99;0;;;;0,02;0,02;0;6,4;0;0;0
VALUES;CIQUAL13147;1110;11,2;14,8;32,9;66,8;0,1;0,3;0,23;0,11;5;27,7;2,09;2,09;;0;600;146;0;600;146;0;4;76,2;14,4;1,46;8,36;1,66;2;0;0,5;4,18;38,6;0,04;0,021;0,105;0,08;0,04;0,08;13,8;0;0;1,4
VALUES;CIQUAL11184;6,88;1,96;9,7;17,2;17,4;0,00104;0,0379;0,0155;0,0525;4,41;2,67;0,343;0,336;0,221;0,206;184;44,8;0,0152;185;44,8;0;0;94,5;4,7;2,01;1,16;0,129;32,2;16,1;0,0152;0,0757;0,0379;0,00364;0,0258;0,0242;0,0364;0,00515;0,0182;3,56;0;0,0833;8,64
VALUES;CIQUAL11159;551;5,2;22,5;37,2;20,5;0,0387;0,286;0,0179;0,115;0,257;9,06;1,09;1,09;5,75;0,726;323;77,7;4,9;323;77,7;0;0,171;86,2;5,55;2,05;1,76;0,355;27,6;12;0,0117;0,559;0,021;0,0114;0,0702;0,25;0,0518;0,016;0,0355;4,6;0;0;12,9
VALUES;CIQUAL11161;517;8,1;25,6;56,5;26,6;0,17;0,71;0,0265;0,14;0,37;10,8;1,25;1,25;6,37;0,95;347;83,5;4,95;347;83,5;0;0,65;84,7;5,75;1,86;1,07;0,119;28,8;14,5;0,015;0,555;0,5;0,0125;0,071;0,285;0,05;0,025;0,035;4,8;0;0;13,3
VALUES;CIQUAL11162;555;6;23,8;48,5;27;0,069;0,59;0,026;0,135;0,265;11,1;1,15;1,15;5,66;0,75;322;77,4;4,8;322;77,4;0;0,4;86;5,49;1,89;1,09;0,156;26,6;79,5;0,01;0,58;2,2;0,0135;0,0725;0,275;0,055;0,025;0,035;6,95;0;0;12,7
VALUES;CIQUAL11163;289;12;15;48;13;0,12;0,6;0,1;0,11;0,4;1,9;0,6;0,6;23,4;16,1;419;98,7;1;419;98,7;0,0108;1,23;73,2;0,31;0,0274;0,24;0,66;0;0;0;1,29;6;0,03;0,03;0,53;0,11;0,07;0;11;0;0;0
VALUES;CIQUAL11158;543;4,3;24;55,8;26,3;0,1;0,25;0,1;0,1;0,4;2;0,81;0,81;4,15;2,2;759;184;1,95;759;184;0;0,1;75,3;18,2;11,9;4,93;0,633;117;76;3,2;0,47;0,5;0,073;0,04;0,16;0,16;0,044;0,08;22;0;0;51,4
VALUES;CIQUAL11132;401;11,9;11,1;138;22,4;0,2;0,5;0,2;0,2;5;10;1,02;1,02;12;5,9;413;98,7;1,9;413;98,7;0;1,44;77,2;9,73;2,73;7,6;8,92;10;0;3,35;2,8;1,05;0,08;1,7;0,3;0,16;0,135;0,14;22,9;0;0;7,5
VALUES;CIQUAL11165;637;7,5;103;41,1;122;0,015;0,155;0,019;0,66;0,7;15,3;4,46;4,46;4,86;0,517;462;111;4,34;462;111;0;0,5;80,2;8,1;4,2;2,22;1,36;59,5;0;0,03;0,7;0,2;0,008;0,087;0,132;0,102;0,0185;0,115;6;0;0;24
VALUES;CIQUAL11182;673;4,1;25;44,3;18,7;0,1;0,4;0,1;0,1;5;48,5;1,04;1,04;7,68;0;1470;355;1,3;1470;355;0;1,9;51,9;35,2;3,65;9,92;20,3;0;0;0,5;4,22;0,5;0,234;0,04;0,29;0,195;0,04;0,08;20,5;0;0;21,5
VALUES;CIQUAL11164;678;9,99;19,3;90;13,1;0,111;0,561;0,123;0,112;0,155;9,27;0,811;0,811;6,37;2,47;233;55,8;2,66;233;55,8;0;0,46;87,6;2,22;1,21;0,457;0,0932;14,1;134;0,028;0,465;2,5;0,0218;0,0727;0,537;0,0885;0,0485;0,024;9,62;0,88;0;4,86
VALUES;CIQUAL11166;510;21,3;92,5;230;141;0,134;0,777;0,0465;0,499;2,67;14,3;3,7;3,7;6,3;4,37;432;104;0,623;432;104;0;0,804;80,1;6,91;1,34;4,72;0,465;7,61;139;0,0374;0,741;8,02;0,0489;0,177;0,262;0,346;0,102;0,0823;20;0;0;3,01
VALUES;CIQUAL11160;360;6,8;38,4;90;17,3;0,1;0,7;0,1;0,26;0,6;9;0,9;0,9;5,54;0,7;228;54,5;4,1;228;54,5;0;0,3;85,5;6,26;0,517;2,3;0,765;30;13;0,94;0,585;0,5;0,266;0,06;1,3;0,2;0,033;0,08;28;0;0;15,1
VALUES;CIQUAL11100;325;12;17;208;12;0,225;0,21;0,079;0,13;1,3;13;0;0;35,2;29,1;615;145;3,3;615;145;0;1,16;60,3;0,21;0,0124;0,0574;0,132;0;139;0;0;0,7;0,01;0,032;0,487;0,037;0,041;0;2;0;0;0
VALUES;CIQUAL11102;508;4;14;64,7;25,4;0,1;0,4;0,1;0,2;5;30;1,25;1,25;8,54;2;2040;496;1,5;2040;496;0;0,7;36,6;50,6;4,04;29,3;13,9;38;0;0,5;9,77;0,5;0,04;0,053;0,16;0,22;0,065;0,24;16;0;0;66,6
VALUES;CIQUAL11101;327;8,77;33;144;92,2;0,0161;0,1;0,0178;0,273;2,2;25;3,08;3,08;7,4;3,2;598;144;3,7;598;144;0;0,2;80,4;11,3;6,57;2,66;0,438;64;21;0,5;0,17;0,5;0,04;0,122;0,27;0,27;0,045;0,17;16;0;0;30
VALUES;CIQUAL11113;321;9,2;33;126;83,3;0,1;0,1;0,1;0,3;5;25;2,52;2,52;7,44;3,2;411;98,7;3,7;411;98,7;0;1;81,3;6,32;4,12;1,67;0,275;64;20;0,5;0,17;0,5;0,04;0,122;0,27;0,27;0,045;0,17;16;0;0;30
VALUES;CIQUAL11104;6260;83,7;155;547;27,3;0,46;1,72;0,0438;0,4;10;1;9;9;6,3;5,96;262;61,7;0,142;262;61,7;0,198;0;68,1;0;0;0;0;0;0;0;0;0;0,0563;0,144;3,78;0,336;0,183;0;14,3;0;0,0008;0
VALUES;CIQUAL11105;413;4,6;30;64,5;35,8;0,1;0,5;0,1;0,3;5;50;1,84;1,84;4,65;0;877;212;2,4;877;212;0;0,1;71,2;20,7;5,93;8,86;4,73;138;0;0,5;1,7;9,1;0,04;0,083;0,18;0,36;0,051;0,29;19;0;0;116
VALUES;CIQUAL11106;0;0;0;0;0;0;0;0;0;0;12,8;5,5;5,5;5,8;0;586;141;0;586;141;0;0,2;77,9;10,6;3,81;1,31;0,238;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL11157;940;12,5;36;68,7;34,3;0,1;0,5;0,1;0,3;1,6;4;1,4;1,4;7,45;1,4;997;241;3,9;997;241;0;0,4;65,4;22,8;14,3;5,36;0,961;44;29;0,5;7,4;0,5;0,056;0,05;0,26;0,16;0,052;0,08;20;0;0;40,8
VALUES;CIQUAL11179;1020;47,8;80,3;196;128;0,5;1,5;0,4;1,1;5;5;6,3;6,3;6,4;6,4;2130;517;0;2030;492;0;2;56,8;51,4;6,17;29,8;14,3;13;580;0,5;18,3;0,5;0,099;0,115;0,62;0,21;0,149;0;29,7;0;0;18,2
VALUES;CIQUAL11114;594;26,3;40;400;22,9;0,112;0,934;0,0972;0,848;10;8;4,49;4,49;6,81;3,8;360;86,2;1,7;360;86,2;0;1,8;79,7;8,3;1,89;2,22;1,31;16;415;0,5;1,64;7,55;0,175;0,0785;1,42;0,22;0,166;0,31;24;0;0;16,8
VALUES;CIQUAL11107;668;19,2;39;439;22,8;0,103;0,817;0,0755;0,233;1;5;1,8;1,8;11,6;2,46;310;73,7;0;310;73,7;0;1,5;79,8;3,8;0,224;0,118;0,291;0;259;0;0;5,45;0,027;0,093;0,852;0,309;0,0785;0;11;0;0;0
VALUES;CIQUAL11110;382;4,6;0;8;14,2;0,0235;0;0,0118;0,0334;2,2;1;0;0;0,1;0;1940;473;0;1940;473;0;0;47,4;52,5;5,86;13,8;30,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL11108;924;14;11;45;9,09;0,0378;0,3;0,0195;0,0279;2,2;1;0,3;0,3;0,1;0,1;2670;650;0;2670;650;0;0;22,8;72,1;7,57;41,4;3,95;0;80;0;3,64;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL11109;828;4,45;12;16,5;50,4;0,1;0,25;0,1;0,1;5;29,5;0,4;0,4;3,77;;1030;250;2,3;1030;250;0;0;69,1;25,9;2,89;6,83;15,2;0;0;1,8;9;0,5;0,04;0,04;0,105;0,16;0,04;0,08;35;0;0;0,5
VALUES;CIQUAL11043;1020;20;23;258;63;0,05;4,3;0,15;0,4;2,2;4,5;1,4;1,4;3,57;3,56;1040;252;0;1040;252;0;3;62,3;25,1;3,66;17,8;2,63;0;162;0;4,49;1,05;0;0,09;1,1;0,02;0,02;0;0;0;0;1,6
VALUES;CIQUAL11018;7,67;7,67;12;35,3;7;0,152;0,177;0,0065;0,206;0,1;5;0,133;0,133;0,68;0,32;98;22,8;0;98;22,8;0;0;92,9;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0667;5,9;0
VALUES;CIQUAL25914;296;10,5;14;153;18,3;0,0524;0,214;0,0248;0,0737;5;35;1,69;1,69;7,5;3;194;46,1;4,3;194;46,1;0;1;90,1;0,917;0,203;0,294;0,383;16,5;185;0,6;1;10,4;0,041;0,074;0,74;0,17;0,08;0,14;15;0;0;2
VALUES;CIQUAL25908;355;7,92;17;27,2;7,96;0,0568;0,142;0,0686;0,0996;10;5,5;1,27;1,27;2,28;0,2;70,7;16,7;0;70,7;16,7;0;0,3;95;0,215;0,0876;0,0728;0,046;2;119;0;0;0;0,055;0,045;0,54;0,074;0,02;0,02;2;0;0;5
VALUES;CIQUAL25910;106;5,26;4;56,7;20;0,043;0,27;0,0428;0,0826;2,2;1;0,603;0,603;3,28;1,33;92,4;22;0;92,4;22;0;0,3;94,1;0,648;0,079;0,344;0,199;1;1;0;0;0,5;0,013;0,01;0,24;0;0,02;0;6;0;0;0
VALUES;CIQUAL25917;310;14;24;132;19;0,1;0,4;0,1;0,19;2,2;1;1,7;1,7;7,08;0,7;199;47,2;5,7;199;47,2;0;0,8;88,2;1,17;0,148;0,596;0,164;0;900;0;0,2;7;0;0;0;0;0,07;0;18;0;0;1
VALUES;CIQUAL25945;282;11;22;95,6;22;0,05;0,4;0,04;0,1;0,3;1;0,68;0,68;4,23;2,4;149;35,7;1,4;149;35,7;0;0,9;91,8;1,58;0,921;0,544;0,0485;5;0;0;0,2;5;0,045;0,07;0,5;0,185;0,104;0,1;16;0;0;3,3
VALUES;CIQUAL25900;170;19;74;144;25;0,241;1,07;0,17;0,609;32,7;4;1,8;1,8;9,21;0,7;209;49,4;0;209;49,4;0;1,8;85,7;0,2;0;0,154;0,0384;0;430;0;0;1,7;0,07;0,045;0,545;0,14;0,09;0,12;20;0;0;3
VALUES;CIQUAL25906;188;7;0;96,6;18,6;0;0;0;0;2,8;1;0,98;0,98;5,24;0,6;118;27,9;3,2;118;27,9;0;0,9;91,9;0,13;0,0642;0,0523;0,00838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL25907;167;7,51;21,5;96;25,5;0,0781;0,34;0,0366;0,188;2,2;1;0,98;0,98;4,59;0;143;34,1;0;143;34,1;0;0,9;91,6;1,11;0,547;0,445;0,0714;60;0;0;0;9,8;0,04;0,04;0;0;0;0;7,33;0;0;0
VALUES;CIQUAL25912;360;2;13;76,4;7;0,04;0,54;0,08;0,1;0;8,4;0,79;0,79;2,15;0,72;146;35,1;0;146;35,1;0;1,4;92,3;2,28;0,918;0,879;0,392;5,5;1;0;0;0;0,0605;0,022;0,604;0,307;0;0;1;0;0;3,3
VALUES;CIQUAL25905;324;3,62;17,2;68,3;7,42;0,1;0,16;0,07;0,0715;1,8;1;0,8;0,8;2,49;0,485;135;32,4;2;135;32,4;0;0,688;93;1,99;1,15;0,568;0,108;0;400;0;0;22,8;0,0085;0,0128;0,113;0,108;0,058;0;13,8;0;0;0
VALUES;CIQUAL25903;312;6,63;27,2;108;17;0,081;0,333;0,0306;0,051;10;16;1,79;1,79;3,03;0,899;144;34,5;2,13;144;34,5;0;1,43;91,4;1,37;0,678;0,553;0,0886;5,56;730;0;0,2;38,4;0,0215;0,0495;0,298;0,296;0,0606;0;12,6;0;0;0
VALUES;CIQUAL25902;188;9,2;40;154;16,9;0,0684;0,186;0,0644;0,273;10;1;0,86;0,86;3,87;2,7;103;24,5;0;103;24,5;0;1,43;92,6;0,305;0,0188;0,00458;0,0551;0;750;0;0;21;0,08;0,07;0,58;0;0,13;0;8,5;0;0;0
VALUES;CIQUAL25904;424;11,7;93;140;89;0,1;1,35;0,1;0,3;11,6;198;3,6;3,6;5,69;1,15;233;55,5;3;233;55,5;0;0,667;85,8;1,89;0,454;0,31;0,323;2;501;0,2;0,5;2;0,05;0,07;0,74;0,22;0,08;0,95;9;0;0;22,6
VALUES;CIQUAL25922;821;11,5;53,4;76,1;16,9;0,0354;0,398;0,0598;0,55;5,47;4,63;6,15;6,15;1,38;0,704;168;39,8;0,0457;168;39,8;0;0,176;88,9;1,04;0,253;0,201;0,096;2,85;1,92;0,0659;0,258;2,14;0,0178;0,0335;1,3;0,193;0,0823;0,34;21;0;0;23,2
VALUES;CIQUAL25916;297;12,5;34,5;118;33,2;0,109;0,56;0,114;0,193;2,2;1;1,95;1,95;4,8;0,7;138;32,6;0;138;32,6;0;1;90,9;0,4;0,0287;0,192;0,163;0;885;0;0;5;0,0225;0,0335;0,441;0,22;0,06;0;18;0;0;1,5
VALUES;CIQUAL31019;0;;0;0;0;;0;;0;;;13;13;0;0;221;52;0;221;52;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL31077;0,1;0;0,1;0,3;0,1;0,01;0,07;0,01;0,01;0,5;5;0;0;99,8;99,8;1700;399;0;1700;399;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL31008;4,11;4,26;17;70,2;7,93;0,206;0,175;0,028;0,365;1,4;0,667;0,395;0,395;81,1;79,1;1390;327;0;1390;327;0;0,0667;18,2;0,0667;0;0;0;0;0;0;0;1,7;0,00333;0,0533;0,277;0,0693;0,253;0;5,3;0;0;0
VALUES;CIQUAL31076;1,8;0;0;0;0;0;0;0;0;0;0,2;0,8;0,8;98,7;98,7;1690;398;0;1690;398;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL31016;2,17;3;0;13,4;3,68;0,0119;0,0767;0,00993;0,035;0,3;0,3;0;0;99,6;99;1690;398;0,63;1690;398;0;0;0,365;0;0;0;0;0;0;0;0;0;0;0,00633;0;0;0;0;0;0;0;0
VALUES;CIQUAL31017;41,5;18,5;3;226;134;0,064;1,9;0,0505;0,045;1,1;0,3;0,12;0,12;96,7;96,7;1650;387;0;1650;387;0;0;1,92;0;0;0;0;0;0;0;0;0;0;0;0,11;0,132;0,041;0;1;0;0;0
