"Code AGB";"Code CIQUAL";"Groupe d'aliment";"Sous-groupe d'aliment";"Nom du Produit en Français";"LCI Name";"code saison";"code avion";"Livraison";"Matériau d'emballage";"Préparation";"DQR";"Score unique EF";"Changement climatique";"Appauvrissement de la couche d'ozone";"Rayonnements ionisants";"Formation photochimique d'ozone";"Particules fines";"Effets toxicologiques sur la santé humaine : substances non-cancérogènes";"Effets toxicologiques sur la santé humaine : substances cancérogènes";"Acidification terrestre et eaux douces";"Eutrophisation eaux douces";"Eutrophisation marine";"Eutrophisation terrestre";"Écotoxicité pour écosystèmes aquatiques d'eau douce";"Utilisation du sol";"Épuisement des ressources eau";"Épuisement des ressources énergétiques";"Épuisement des ressources minéraux";"Changement climatique - émissions biogéniques";"Changement climatique - émissions fossiles";"Changement climatique - émissions liées au changement d'affectation des sols";"CLIMATE_CHANGE";"OZONE_DEPLETION";"IONIZING_RADIATION";"PHOTOCHEMICAL_OZONE_FORMATION";"PARTICULATE_MATTER";"HUMAN_TOXICITY_NON_CANCER";"HUMAN_TOXICITY_CANCER";"ACIDIFICATION";"EUTROPHICATION_FRESHWATER";"EUTROPHICATION_MARINE";"EUTROPHICATION_TERRESTRIAL";"ECOTOXICITY_FRESHWATER";"LAND_USE";"WATER_USE";"RESOURCE_USE_FOSSILS";"RESOURCE_USE_MINERALS_METALS";"CLIMATE_CHANGE_BIOGENIC";"CLIMATE_CHANGE_FOSSIL";"CLIMATE_CHANGE_LAND_USE"
20530;20530;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Haricot mungo, sec";"Beans, mung, mature, seeds, dry";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,95;9,73E-02;5,74E-01;2,17E-08;3,15E-01;3,78E-03;5,71E-08;7,54E-09;4,84E-10;8,05E-03;1,57E-04;3,06E-03;2,95E-02;1,28E+01;7,80E+01;9,79E-01;1,29E+01;3,86E-06;1,47E-02;5,58E-01;1,32E-03;5,74E-01;2,17E-08;3,15E-01;3,78E-03;5,71E-08;7,54E-09;4,84E-10;8,05E-03;1,57E-04;3,06E-03;2,95E-02;1,28E+01;7,80E+01;9,79E-01;1,29E+01;3,86E-06;1,47E-02;5,58E-01;1,32E-03
20524;20524;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Haricot rouge, appertisé, égoutté";"Red kidney bean, canned, drained";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";2,99;1,49E-01;1,45E+00;3,40E-08;3,37E-01;5,74E-03;6,78E-08;1,52E-07;5,69E-09;4,83E-03;4,01E-04;1,07E-02;1,55E-02;1,88E+01;-1,62E+02;2,85E-01;2,15E+01;5,76E-06;1,49E-02;1,43E+00;5,61E-03;1,45E+00;3,40E-08;3,37E-01;5,74E-03;6,78E-08;1,52E-07;5,69E-09;4,83E-03;4,01E-04;1,07E-02;1,55E-02;1,88E+01;-1,62E+02;2,85E-01;2,15E+01;5,76E-06;1,49E-02;1,43E+00;5,61E-03
20503;20503;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Haricot rouge, cuit";"Red kidney bean, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";3,13;6,68E-02;5,85E-01;1,47E-08;3,02E-01;2,23E-03;2,35E-08;6,66E-08;1,72E-09;1,98E-03;1,50E-04;4,46E-03;6,23E-03;7,46E+00;-7,17E+01;1,16E-01;1,20E+01;3,74E-06;4,52E-03;5,79E-01;2,21E-03;5,85E-01;1,47E-08;3,02E-01;2,23E-03;2,35E-08;6,66E-08;1,72E-09;1,98E-03;1,50E-04;4,46E-03;6,23E-03;7,46E+00;-7,17E+01;1,16E-01;1,20E+01;3,74E-06;4,52E-03;5,79E-01;2,21E-03
20525;20525;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Haricot rouge, sec";"Red kidney bean, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,27;1,01E-01;8,58E-01;1,60E-08;3,24E-01;3,74E-03;3,57E-08;1,50E-07;8,38E-10;3,44E-03;2,53E-04;1,02E-02;1,18E-02;1,58E+01;-1,67E+02;1,50E-01;1,37E+01;5,53E-06;1,49E-02;8,38E-01;5,19E-03;8,58E-01;1,60E-08;3,24E-01;3,74E-03;3,57E-08;1,50E-07;8,38E-10;3,44E-03;2,53E-04;1,02E-02;1,18E-02;1,58E+01;-1,67E+02;1,50E-01;1,37E+01;5,53E-06;1,49E-02;8,38E-01;5,19E-03
20588;20588;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille blonde, cuite";"Lentil, blond, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";3,01;8,87E-02;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03
20586;20586;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille blonde, sèche";"Lentil, blond, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,87;1,52E-01;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02
20589;20589;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille corail, cuite";"Lentil, pink or red, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";3,01;8,87E-02;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03
20535;20535;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille corail, sèche";"Lentil, pink or red, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,87;1,52E-01;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02
20587;20587;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille verte, cuite";"Green lentil, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";3,01;8,87E-02;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03
20585;20585;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille verte, sèche";"Lentil, green, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,87;1,52E-01;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02
20510;20510;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille, cuisinée, appertisée, égouttée";"Lentil, seasoned, canned, drained";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";2,67;1,95E-01;1,13E+00;3,03E-08;3,18E-01;5,18E-03;6,82E-08;2,16E-08;5,20E-09;5,71E-03;6,01E-04;1,67E-03;1,73E-02;1,40E+02;3,06E+02;2,52E-01;1,99E+01;5,07E-06;1,40E-02;1,10E+00;1,85E-02;1,13E+00;3,03E-08;3,18E-01;5,18E-03;6,82E-08;2,16E-08;5,20E-09;5,71E-03;6,01E-04;1,67E-03;1,73E-02;1,40E+02;3,06E+02;2,52E-01;1,99E+01;5,07E-06;1,40E-02;1,10E+00;1,85E-02
20505;20505;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille, cuite";"Lentil, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";2,77;8,87E-02;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03;4,66E-01;1,38E-08;3,00E-01;2,06E-03;2,50E-08;1,02E-08;1,63E-09;2,43E-03;2,43E-04;5,73E-04;7,17E-03;6,04E+01;1,33E+02;1,07E-01;1,17E+01;3,51E-06;4,52E-03;4,54E-01;7,88E-03
20521;20521;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille, germée";"Lentils, sprouted";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,2;1,52E-01;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02
20504;20504;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lentille, sèche";"Lentil, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,55;1,52E-01;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02;5,81E-01;1,38E-08;3,19E-01;3,35E-03;3,91E-08;1,82E-08;6,30E-10;4,48E-03;4,69E-04;1,09E-03;1,40E-02;1,39E+02;3,09E+02;1,30E-01;1,31E+01;4,99E-06;1,49E-02;5,48E-01;1,84E-02
20534;20534;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Lupin, graine crue";"lupin grain, raw";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,32;1,31E-01;1,10E+00;2,00E-08;3,27E-01;7,96E-03;4,57E-08;1,51E-07;9,48E-10;8,93E-03;2,65E-04;1,15E-02;2,70E-02;1,73E+01;-1,66E+02;1,59E-01;1,68E+01;5,91E-06;1,50E-02;1,08E+00;5,37E-03;1,10E+00;2,00E-08;3,27E-01;7,96E-03;4,57E-08;1,51E-07;9,48E-10;8,93E-03;2,65E-04;1,15E-02;2,70E-02;1,73E+01;-1,66E+02;1,59E-01;1,68E+01;5,91E-06;1,50E-02;1,08E+00;5,37E-03
20506;20506;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Pois cassé, cuit";"Split pea, cooked";2;0;"Ambiant (long)";"PACK AGB";"Micro-onde";3,46;7,03E-02;5,39E-01;2,15E-08;3,03E-01;1,45E-03;2,32E-08;7,01E-09;2,05E-09;1,75E-03;2,02E-04;4,39E-03;4,99E-03;1,03E+01;6,61E+01;1,58E-01;1,15E+01;3,36E-06;4,44E-03;4,60E-01;7,49E-02;5,39E-01;2,15E-08;3,03E-01;1,45E-03;2,32E-08;7,01E-09;2,05E-09;1,75E-03;2,02E-04;4,39E-03;4,99E-03;1,03E+01;6,61E+01;1,58E-01;1,15E+01;3,36E-06;4,44E-03;4,60E-01;7,49E-02
20515;20515;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Pois cassé, sec";"Split pea, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,5;1,09E-01;7,50E-01;3,19E-08;3,26E-01;1,92E-03;3,51E-08;1,09E-08;1,61E-09;2,90E-03;3,73E-04;9,98E-03;8,95E-03;2,23E+01;1,55E+02;2,47E-01;1,26E+01;4,65E-06;1,47E-02;5,61E-01;1,75E-01;7,50E-01;3,19E-08;3,26E-01;1,92E-03;3,51E-08;1,09E-08;1,61E-09;2,90E-03;3,73E-04;9,98E-03;8,95E-03;2,23E+01;1,55E+02;2,47E-01;1,26E+01;4,65E-06;1,47E-02;5,61E-01;1,75E-01
20532;20532;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Pois chiche, appertisé, égoutté";"Chick pea, canned, drained";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,35;2,64E-01;2,20E+00;7,59E-08;2,81E-01;9,81E-03;9,70E-08;2,27E-08;7,73E-09;1,30E-02;8,38E-04;2,19E-02;3,97E-02;5,10E+01;3,02E+02;5,29E-01;2,47E+01;6,33E-06;1,63E-01;1,70E+00;3,45E-01;2,20E+00;7,59E-08;2,81E-01;9,81E-03;9,70E-08;2,27E-08;7,73E-09;1,30E-02;8,38E-04;2,19E-02;3,97E-02;5,10E+01;3,02E+02;5,29E-01;2,47E+01;6,33E-06;1,63E-01;1,70E+00;3,45E-01
20507;20507;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Pois chiche, cuit";"Chick pea, cooked";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,71;7,81E-02;6,03E-01;2,26E-08;3,04E-01;2,51E-03;2,61E-08;7,36E-09;2,08E-09;3,12E-03;2,06E-04;4,73E-03;8,82E-03;1,07E+01;6,63E+01;1,61E-01;1,23E+01;3,46E-06;4,46E-03;5,23E-01;7,49E-02;6,03E-01;2,26E-08;3,04E-01;2,51E-03;2,61E-08;7,36E-09;2,08E-09;3,12E-03;2,06E-04;4,73E-03;8,82E-03;1,07E+01;6,63E+01;1,61E-01;1,23E+01;3,46E-06;4,46E-03;5,23E-01;7,49E-02
20516;20516;"fruits, légumes, légumineuses et oléagineux";"légumineuses";"Pois chiche, sec";"Chick pea, dried";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,68;1,27E-01;8,99E-01;3,44E-08;3,29E-01;4,41E-03;4,16E-08;1,17E-08;1,68E-09;6,10E-03;3,82E-04;1,08E-02;1,79E-02;2,32E+01;1,55E+02;2,54E-01;1,45E+01;4,90E-06;1,48E-02;7,09E-01;1,75E-01;8,99E-01;3,44E-08;3,29E-01;4,41E-03;4,16E-08;1,17E-08;1,68E-09;6,10E-03;3,82E-04;1,08E-02;1,79E-02;2,32E+01;1,55E+02;2,54E-01;1,45E+01;4,90E-06;1,48E-02;7,09E-01;1,75E-01
53101;53101;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Banane plantain, cuite";"Plantain banana, cooked";2;0;"Ambiant (moyen)";"PACK PROXY";"Cuisson à l'eau";3,41;2,02E-01;1,36E+00;2,64E-08;2,10E-01;6,56E-03;1,08E-07;1,24E-08;5,78E-10;1,28E-02;2,07E-04;4,79E-03;4,62E-02;1,37E+01;3,41E+01;8,21E+00;1,96E+01;5,33E-06;1,23E-01;1,18E+00;6,36E-02;1,36E+00;2,64E-08;2,10E-01;6,56E-03;1,08E-07;1,24E-08;5,78E-10;1,28E-02;2,07E-04;4,79E-03;4,62E-02;1,37E+01;3,41E+01;8,21E+00;1,96E+01;5,33E-06;1,23E-01;1,18E+00;6,36E-02
4038;4038;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Chips de pommes de terre et assimilés, allégées en matière grasse";"Potato crisps and related, reduced fat";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";1,77;1,96E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01
4037;4037;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Chips de pommes de terre, à l'ancienne";"Potato crisps, ""à l'ancienne"" (old-fashioned style)";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";1,77;1,96E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01
4004;4004;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Chips de pommes de terre, standard";"Potato crisps";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";1,77;1,96E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01;1,40E+00;4,37E-08;5,54E-01;4,66E-03;8,33E-08;3,81E-08;3,51E-09;9,68E-03;5,70E-04;1,25E-02;4,12E-02;3,84E+01;2,26E+02;4,93E-01;2,34E+01;5,17E-06;2,43E-02;1,13E+00;2,46E-01
4032;4032;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Frites de pommes de terre, surgelées, cuites en friteuse";"French fries or chips, frozen, deep-fried";2;0;"Congelé";"PACK PROXY";"Four";2,1;2,20E-01;1,46E+00;5,47E-08;1,62E+00;5,03E-03;9,28E-08;3,63E-08;1,30E-09;9,69E-03;3,24E-04;5,65E-03;3,54E-02;1,79E+01;8,88E+01;1,04E+00;4,81E+01;1,46E-05;2,44E-02;1,38E+00;5,03E-02;1,46E+00;5,47E-08;1,62E+00;5,03E-03;9,28E-08;3,63E-08;1,30E-09;9,69E-03;3,24E-04;5,65E-03;3,54E-02;1,79E+01;8,88E+01;1,04E+00;4,81E+01;1,46E-05;2,44E-02;1,38E+00;5,03E-02
4046;4046;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Frites de pommes de terre, surgelées, pour cuisson en friteuse";"French fries or chips, frozen, raw, intended to be deep-fried";2;0;"Congelé";"PACK PROXY";"Pas de préparation";2,89;1,02E-01;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02
4045;4045;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Frites de pommes de terre, surgelées, pour cuisson micro-ondes";"French fries or chips, frozen, raw, intended to be microwaved";2;0;"Congelé";"PACK PROXY";"Pas de préparation";2,89;1,02E-01;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02
4044;4044;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Frites de pommes de terre, surgelées, pour cuisson rôtie/ au four";"French fries or chips, frozen, raw, intended to be roasted/baked";2;0;"Congelé";"PACK PROXY";"Pas de préparation";2,89;1,02E-01;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02;7,74E-01;2,94E-08;8,29E-01;2,48E-03;3,96E-08;1,41E-08;4,85E-10;3,42E-03;1,42E-04;1,71E-03;1,08E-02;6,70E+00;2,15E+01;2,86E-01;2,56E+01;7,05E-06;1,67E-02;7,36E-01;2,10E-02
4030;4030;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Frites de pommes de terre, surgelées, rôties/cuites au four";"French fries or chips, frozen, roasted/baked";2;0;"Congelé";"PACK PROXY";"Four";2,9;1,72E-01;1,17E+00;4,48E-08;1,62E+00;3,81E-03;6,13E-08;2,39E-08;7,77E-10;5,38E-03;2,32E-04;2,54E-03;1,62E-02;1,01E+01;3,11E+01;4,34E-01;4,63E+01;1,34E-05;2,41E-02;1,12E+00;3,00E-02;1,17E+00;4,48E-08;1,62E+00;3,81E-03;6,13E-08;2,39E-08;7,77E-10;5,38E-03;2,32E-04;2,54E-03;1,62E-02;1,01E+01;3,11E+01;4,34E-01;4,63E+01;1,34E-05;2,41E-02;1,12E+00;3,00E-02
54500;54500;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Fruit à pain, cru";"Breadfruit, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,52;5,83E-02;4,45E-01;9,63E-09;4,82E-02;1,51E-03;4,12E-08;8,86E-09;2,42E-10;3,66E-03;7,06E-05;5,06E-04;1,32E-02;1,54E+01;3,07E+01;9,51E-01;5,26E+00;4,14E-06;7,77E-02;3,66E-01;1,14E-03;4,45E-01;9,63E-09;4,82E-02;1,51E-03;4,12E-08;8,86E-09;2,42E-10;3,66E-03;7,06E-05;5,06E-04;1,32E-02;1,54E+01;3,07E+01;9,51E-01;5,26E+00;4,14E-06;7,77E-02;3,66E-01;1,14E-03
53503;53503;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Igname, épluchée, bouillie/cuite à l'eau";"Yam or Indian potato, peeled, boiled/cooked in water";2;0;"Ambiant (moyen)";"PACK AGB";"Cuisson à l'eau";3,43;1,20E-01;8,06E-01;1,68E-08;1,59E-01;4,96E-03;7,53E-08;2,70E-08;4,82E-10;1,05E-02;1,14E-04;3,62E-03;3,83E-02;1,07E+01;2,72E+01;2,70E+00;1,24E+01;3,65E-06;2,07E-02;7,61E-01;2,38E-02;8,06E-01;1,68E-08;1,59E-01;4,96E-03;7,53E-08;2,70E-08;4,82E-10;1,05E-02;1,14E-04;3,62E-03;3,83E-02;1,07E+01;2,72E+01;2,70E+00;1,24E+01;3,65E-06;2,07E-02;7,61E-01;2,38E-02
53502;53502;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Igname, épluchée, crue";"Yam or Indian potato, peeled, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,58;7,64E-02;4,97E-01;8,81E-09;3,68E-02;3,34E-03;5,18E-08;1,82E-08;3,10E-10;7,21E-03;7,27E-05;2,51E-03;2,66E-02;7,35E+00;1,90E+01;1,89E+00;6,29E+00;1,94E-06;1,45E-02;4,66E-01;1,67E-02;4,97E-01;8,81E-09;3,68E-02;3,34E-03;5,18E-08;1,82E-08;3,10E-10;7,21E-03;7,27E-05;2,51E-03;2,66E-02;7,35E+00;1,90E+01;1,89E+00;6,29E+00;1,94E-06;1,45E-02;4,66E-01;1,67E-02
54031;54031;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Manioc, racine crue";"Cassava or manioc, roots, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,5;8,78E-02;5,89E-01;9,98E-09;4,03E-02;4,46E-03;5,65E-08;1,97E-08;3,55E-10;8,86E-03;8,40E-05;3,00E-03;3,17E-02;8,17E+00;2,03E+01;2,02E+00;7,18E+00;2,11E-06;3,41E-02;5,37E-01;1,79E-02;5,89E-01;9,98E-09;4,03E-02;4,46E-03;5,65E-08;1,97E-08;3,55E-10;8,86E-03;8,40E-05;3,00E-03;3,17E-02;8,17E+00;2,03E+01;2,02E+00;7,18E+00;2,11E-06;3,41E-02;5,37E-01;1,79E-02
54034;54034;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Manioc, racine cuite";"Cassava or manioc, roots, cooked";2;0;"Ambiant (moyen)";"PACK AGB";"Cuisson à l'eau";3,4;1,38E-01;9,42E-01;1,90E-08;1,76E-01;6,62E-03;8,29E-08;2,94E-08;5,52E-10;1,29E-02;1,30E-04;4,35E-03;4,60E-02;1,19E+01;2,94E+01;2,91E+00;1,42E+01;4,01E-06;3,69E-02;8,79E-01;2,58E-02;9,42E-01;1,90E-08;1,76E-01;6,62E-03;8,29E-08;2,94E-08;5,52E-10;1,29E-02;1,30E-04;4,35E-03;4,60E-02;1,19E+01;2,94E+01;2,91E+00;1,42E+01;4,01E-06;3,69E-02;8,79E-01;2,58E-02
4101;4101;"fruits, légumes, légumineuses et oléagineux";"pommes de terre et autres tubercules";"Patate douce, crue";"Sweet potato, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,21;3,33E-02;3,34E-01;6,91E-09;4,48E-02;1,05E-03;2,32E-08;7,34E-09;2,53E-10;1,84E-03;4,79E-05;1,08E-03;7,01E-03;4,19E+00;1,98E+01;1,40E-01;4,06E+00;1,49E-06;3,40E-02;2,78E-01;2,14E-02;3,34E-01;6,91E-09;4,48E-02;1,05E-03;2,32E-08;7,34E-09;2,53E-10;1,84E-03;4,79E-05;1,08E-03;7,01E-03;4,19E+00;1,98E+01;1,40E-01;4,06E+00;1,49E-06;3,40E-02;2,78E-01;2,14E-02
